userId, retention(monthly_activity)
\x01337d37ed32539334de23936bc28961151954186dbd2c97228fdfab717e99d9,111111111110
\x0133e41d484a47f61d7acda11daf83b939045f88dd8ae4bf31f072747613b226,1111111111110
\x0134105b7891217a4fd57c7868027031250b9f82f6f37310182b3902b8ec175f,1111111111110
\x01344e4b42d0d8eb92f5accc5500cacbbf673d9d95b93bb595c90216bd61baa6,111111111110
\x0134534df14eef3a211de31268332d26519320d9dddfc0f85b31e13315632217,1111111010100
\x01345c9eddcdca14e11b76b4ef9522b7163b5c2da4aa6cb0ae160c5226fda6db,1111111111110
\x01346cefdb690acc6ef4e938b270e40c6bb76ba966a4e1d443f662811c00bbab,1111111111110
\x0134aa02bd82fec737043fd38b2ba5862709bf9bdc4a758520d8c186e8b522c0,1011111010000
\x0134e0b1177f1527954d7899ea0b2a61c92b3096ab2e3d5696dd2798e2fb120b,10000000
\x0134eec7065227723b088c6fda6da9c5ffd598576ca42399d763622602ac6349,111111110
\x01354cd7fb1eddd8b3b07b474aab400968f1970d6984bc72929923a58829c7bb,111111110
\x01355a49d05248baa7ac5e9aab910e524be416f086cee0d3072f0b4c59ad8b18,11011110
\x0135b730572790fe1b1801eeb86953b6450c3c3a242d66c7bd573ba3775608e0,1111111111110
\x01363d8cbbcb4d1c9e47bfded940238d002e22f5f11a0059bd9fb4c1fa84f5a2,1111111001110
\x01367b9bdd9b99b1666882d89b5bef60d157583659a49bf9b4bf06b96b939c3d,1111111111110
\x0136e90020b35ef30236a310dcdcd0b14e56a105f59678f24e599ce671d31a65,1111110
\x013716a1e1c1a7ff5675846dbe93f747b0548a36379b506ad84310f653e01b95,1111111111100
\x01372a51b5058a6b73b4c9edec6c61579f1c1c9aab9d76fca1c11e727100ccbd,1111111111110
\x0137b7c37bcf809a2d6248a3a3b7a9a584388b6902d9edf430b1928ab5011061,111111111110
\x0137e4f3dd594e645789c76e2603600232d88fd0e60c6cc7a35bb72eb56cac83,10
\x013812ba4b58ded14b81b46fa508acc2b0f199c883cd1c37a0a90db71744f130,1111111111110
\x0138ab923aeee945063f6746802f4762d22e0af9b6ae740b22d1d6f844bb6f89,1111111111110
\x0138cc01619cfd42c1fe2eb4f22da26d43af6db748611902b41f9abf99adc884,1100000000000
\x013952f248aba68b95cebbcfb3344386f9e76209eb524e24c775bfd3e16aae1a,1111111111110
\x01396d1f2e0d6ce55da1a57c41e0fed1b389e451f50b22f5b05bc387763cc6a6,1110000000000
\x0139e1c04b21831bfb0009285c6dd6039c4b5ff19d6ef682cd20f6362aaec81d,111110010000
\x0139f7e2c510e7c26520b9685c1d8faa244839f24964ca35560df935a1af7191,1111111111110
\x013a110883e8b8f729a563a0d5129991856faa09f3a6d92744e2332275427296,110000000000
\x013a14312cd360f824203b0c14b94620c348e357702a29135cf9a78a1e5cf261,111111111110
\x013a26d6a2c9ab6f1f0b205a2c800e4e06ba41512170a62de0396617f5a83cdc,111110
\x013a4cbcedf82bb3d293532277ed3a75445a09e590019dd50c0dec90919286ec,1110
\x013a5f533e95da92ce66396b981311cdf39607f9e27e4f195d745144a0b096ec,1000111110
\x013aaa9bfd5a87e0a806b8b07e0fdfdae8d6e1e419abd0929d09a616750ca2b3,1000000000000
\x013aaef9d9851c21daa990b6ef997a29bfa9afdd560c2f6b1a782c0205fb206a,11111111110
\x013b5bd426e7aa17a6ee40603d8faf6e1a405ccda2c39fb236251b809cd8e1eb,1111111111110
\x013b76c91444a4c1aaf7885a26bbb97477a194fee9ff0f067f98505583229c38,1111111111110
\x013c332ca9e9af95eb03a6b29a25dd86070ef4365fa4e8f328873ad365214335,10000000
\x013c75646b22efee51b20db953a0980f2817fd52d5cdc23f7f245c008fccf6b4,1111110
\x013c88acab572e742492acb20384b77b2514e4026749171b2752d40b45f59195,100000000000
\x013cb2e1bbb5fbce8ac2dc169cf426b5233aa2b12e4990b69e60d21157fcba10,110011010
\x013cfdfd4794873a4df2847b41fe5be50947000e4a430b85946a10e330ad03e7,100000000000
\x013d228e74d64f1eb17cfbf51eff04181b527d0e4baf736b1e91dd6ce5745b42,1101111111110
\x013d308f07b64c8d3bb0a291aa9d1ec1bf49b3f37f2afe0560e06db3001bc090,111111111100
\x013d36b3d33ea71e15e91d87ec4d035ab878a8ac068c6f9493cf0d76c07e61bd,11100000000
\x013d4e719cf7effb81415476513300a937783b132e3651f533e15289fc88b8d5,11111111110
\x013ddb01052382b57e2ec2544302e1d9492111ebc7ca2226cfc470db165af78d,100000000000
\x013df35f0d1772d3e3fcb59af66b8086db1cdf019660d4be302dcac975f7876b,101111110
\x013e3460b2c6eecfb2fc4da7d0446895a77af5a8a0d29670933bfe591ef171b9,1100
\x013e73aa4b09748c0c2870aa020f5cc9ff6cd17f1765e6b40db05e41b276ec6a,1110
\x013e7e4eeab9dcd5fbd7cfdd5ea87e1ea4a7b40026ee7b11b070f44898af539d,1111111111110
\x013efc8d5a1419e9fb6e7c2394964a579bc6509f130204a1ce229195e225a65a,1111111111110
\x013f020d97aac9c2edb29c731b0908d7564e636aaa955e6f4368e1b5d7706e3c,1111111111110
\x013f6f0d8ae12b95fcf4e824ab774ea61725df2060fd6e4ed2d922812c62c9e3,1111111111110
\x013f916aa8af796169c3f020f13a2b5390c0b5c76cfd71466494939f70dc7c46,100
\x013fa6f20b279345ea7b0e10861ef56abde4202156503d56a4bd7947745b84a1,11111111110
\x013fcfc07e5654a12d79e054b8a1ca1049afccdd653c5c6af242902de33336ed,11000000000
\x01400aed1223140fb484aed9b48aebb519c26915f2378ea447dc286cebbde7f7,1111111111110
\x01407c961bac109231203975cebe786051003f9964c77c276aab1d59191a8ed3,1111111111110
\x01409831b6c37dc74d7a67a5c5215575fd57d737ee4b4ac86e38d78d815c2448,10000000000
\x0140b7975d485720e59f95f98b9f6cb8c85a6b0a58157ddacfa73ff3bc08cb04,1111111111110
\x0140fd72e2a3fc00006ec09f483ebf8691588dd261cda7f6707cd34128e5b34a,11000100
\x01412240a8e9e4a7cbb6347fee2ac16f103381b95984dc193d2821c524ab3dd9,1111111111110
\x01412b01257e5d434081c2a5d6926606cc07c70f9964455c5140a772702f57b4,100000
\x0141513a246fde6a6c242c693f28ec30306726fe998042a85f74bd394ebed8b2,100100
\x01423440e45f9f7d411de541f499b8dca1b8657e296f43f195dc625b5c7f6d9c,111111110
\x0142883b2a64430ac09f79499b9d9ca2c9377bb4fc97cf53a6eea7e110170c0a,1000000
\x0142f694b4f78ef70fe47c9be4bee9e92227c8149bbf7ba1164799460b8786d2,110
\x0142fd45d55a5bf09dba368a214ccd1a2a6623867c0d1c70b9bbe108cf1a3278,100
\x01435638b9255df31fabb9f69b2c8341ef8ddcf1cae57bbd349cc10eaca17695,1010
\x01439ff38b6473bb6a767e71717283bc8bd9d1fdda20ae85c1167d8fa3a58100,1111100
\x0143b355e4aaafccd187db93c3dd355e2d265cf8beb2d1e64435700b929fcf5a,1111111111110
\x0143d0c7279ddf18d6f5921f01acb65b73f66f53366b1fadd5b569c56753eeb9,10
\x01449b05009b5c71ba3b7e8ee44531dcf43ad7a30c7cada56f1bffa7254e584e,1111111111110
\x0144b1ef455d3d1ab25f7563f8beb21e443461a9c74bf1919393e030589ef2ad,111010000000
\x01450a1091432d6abc2e5b2683262b0446b69b213c2d3673fd516f2c0765b139,1111111111110
\x01457d67790e60c486a784c503898514bb0bb6cd49717123de0de1d88626f31d,1111111111110
\x01458b53a0d2d0f6efeb546a389094fb07e9ec909814213f19d1300d982a9a47,1111111111110
\x0145b7aca59ccd4c4e7bbdf6da0ab70b28954c727a03ce52b96aef6ddf5581f8,1111111111110
\x0145e3be5efec865c78f8e0e5c5fe749be06e4f9900601e96ae5cbdd5515938d,1111111111110
\x0145ec2e754030e5d1c1ed6921d85ebf3800148e5c48d1a43d26bc9434f59bd0,1000010000000
\x01461fc4b6ff47f518159af14dc54f81b40ee763c73f6905cab7acf65851d8b5,1111111011110
\x0147275b84017b41c2f9c07f817c35f33095b609d4f660cf69a45337acd4e4e2,1111111111110
\x014734bb585d1797712a4ad9cc1ca442f046e3b8dcdc68ee4f8dbaf1678025bb,1110000000000
\x01474fa0f7ac20c63bf41db0964283c74e5ee213ecd10a8cfa1890873217c3f9,100000000010
\x0147597beea4e4763baf5f1ae36e047cca5fef745b52faa51ae21d0387418867,11110
\x0147c55eae9e1e27e880ad9631bcee24f2c264434fc0150432ac455b701b4505,11111110
\x0147ca8d73baf75b59f82717d221b54f78cd76b7a905e5f54924d900cd508e76,1110011111110
\x0147eedaab3d00a9258e6b0f5910e80ca7902ab36fd7727d37920ad0f44c4d67,1110
\x01481c01dee29dcbcdde21c08671a6c250160fb59ca691514bbdb83ba4629284,1111110
\x01484b11be9502320d6fe1d1a4b6c955cbdc11ac6f952494194ee1a2558f6b91,1110000000000
\x014869ee4cc982bbff0377e14c93675c340037bbefe7a9388110e2db097fc682,111010000110
\x01488f51beb08c00b8e06228ef135a7856308f9d9f8c8db298419eb94d66cfec,1111111111110
\x0148938289de90c836845e66cb837a0ae13f368aebc4be0cd0540f9fe8e944af,1010000
\x0148b2137dca31054cabebbc39b6d1a458a561b412908f2eb7b7182dc69339c4,1111111111110
\x0148cab966d490aa46d65bf55d959afadb8a7af23124065553bc21842b679b7c,101000001100
\x0149472884fa6ed4317c7a95d24639b0534c8b7862d666c4a43e921d8eff56bf,100000000000
\x014998b38e5ec87dc0c8d4f8fe0456c62080ffd96370cbe3c2a101e743557d4f,1111111111110
\x0149c88604e15c3e7178f50061849fe72e40b35175c18f5373017f60dc4e3cb4,1000010000
\x0149e37a46366ce10c624a9826198f99b86d10c0e6454ba8c2a8e2368f0c7b7f,11000110100
\x014a13f5811c84bbd68bcaa07dc3027ced313b0ad96fa24d0016c75119e69717,111111111110
\x014a7a7679612f4034d7b764535344baa0231f406f9d4a4939d06a3e4f6cd8e7,111111111110
\x014b81b496c5deb7a177e7fb1b7aa79fad74d92cb96aaf8203f672bd172b7f55,10
\x014b9ff02131db74f022a331b55c1a0e1589f0a212ebcc3f64a7b9bb36f37584,111111111110
\x014ba10dc287f86cc89cd9e8f8b88bc536fd0776617873982c46d141e0b67df4,110000000000
\x014bface6b2c89cb50d59a849077e91e7064f473ba34dfe2cbff21515d95f5b3,110
\x014c0e27abc0ca9c0188e4a37a8574063de14276b6590ef33465ef00d3daa7aa,110100
\x014c5460757648c4f362c510c06afde0c9aba648fd7cf7ebfdd1a94c3e2a1619,10000
\x014c9e9502544ed0c6799841f16f8928ead0dfa1a45e883cece9e1f00194cf34,111111111110
\x014cc00a4669c6ecc572680f4b9455b3d2e145aba9166831784067259fe23ff4,1111110
\x014ce1c9edf2e43455a4bf6dbed9e6a019149d3a16ee0b6fa24db1c436d548ed,1111110000000
\x014d377d23bbd76cc0e15b94560b46e18ae067b5625174385ac49aad4ea07999,1000
\x014e063dbcf4a3f6b327281dad4a999b70d1240a3421589334ba4597367f98ad,111110
\x014ea25b2b83f5302b3a8e54bbd24b2236cc5a5a61bccbedbe6e0c6a9572d3ba,10000000
\x014ec7fdb952c597bae10d50d40167d30e64ec02de3b41c82c83fb9aedc7adf9,10000000
\x014ef8db1e76a27910e854679a05db60e2d942af1792ed8023e60357e2a50f94,100000010000
\x014f530367c8c98e72775c8e18cd9c8291f03fe86427e10e5935fd1341fc7eef,111101101100
\x014f6c6dcdaf8374b9a0b7cd38eb6d1fd7a908e5c159511844ff1e9c9dd70b25,11110010
\x014fab77e36b243999d67c3f12b9ed9aca240a2108fe92eb6bb085dbb6f2221d,111111111110
\x014fc3c8b368689b3fb263f21b9f494926b5c292259b1e0f8f16bf04084ff6b2,100
\x014fcc767b193121695ec6bad586067388a4d0855df9bd236bda225b5b0364fd,10
\x014fd1ba7108391cc67f24ad05c3724d10357d08b1622c8a2414fe71879721c3,1111111111110
\x014fe4b22a17a37811a99cc97ec72050e3e107642312fec7abc22bcfdc0e85fe,1111111110
\x014fea686e4f028f708a46a2001b448ba27dcb6c7d77febd684b3a5d8a942e15,1111111111110
\x015021d8d2ab6681fed15d9be3e8a962d75dd6599033b63d938c64988db00372,1111000111110
\x0150c8ff1ae9b2d482c83f64544d0cd11ff4b471c2daec9a58b59cf9df37eb97,111111110
\x015140af1a93f3d4a00fe2c13e7b989176dac04cdc8a451c0f8cb9eb2e74670a,1111111111110
\x0151b3868f22a77a9a03e524c55b14b2d20a3e9b3858a2cee57c6bbac997a286,1000
\x0151db6f0189c7dcb0feb76482d3a101d1afc6ad54524512fd09f6c743d0df01,1111111111110
\x01520281b95b8cdc1b75d33b6b3f255a17a72ddaa67c24a6c15d8e69d6f1312a,11101100
\x0152777e1cf010e6742caab755cc3a62893f59d2202db551939733c1f3ffe737,110101100000
\x01539cd5e02aee1571ff80b0a7ea3ae2b6c1a76c8cbcef82b75fbcdb762ca032,1111111110
\x015435bb56e666aeb557817034bdcbaedeaa0105ce773d3aa4f0a8528ed40a3a,100
\x01544b8e05cb5a49796d0bd29d31c8287f98868f73220ea23f61a2dc458e6ac0,111111111110
\x0154a39ced2fffcd486b71375dda3c91ab4c495687955674799f73a5356c6c86,1111111111110
\x0154d075dcc85be0713cffbb68294307a741c8dffa9d4a612eec6e05af54bce1,1110
\x01555c3ef7f86cf72f4f2eb98ed330a8d79c54c29905c36f8085ba289616e6ad,1111111111110
\x0155782519a6619cefab05d873c49ee9e465948ff7d495944923558741ed340a,10010011110
\x01558e6121213920cbcfd2b5160e59752724fb7c15a6cc82de666681352daa14,1111111111110
\x0155bdadfa008ad55f448b4c7aa45b570f13bdca9faae91346c7d5031a3d12a9,100000000000
\x0155d8a956724259735ece2d31f277cc155e52b35687c722f1d11b78f5977731,1011111110
\x0155eabdc912284b56d70c880e796abb99e436b05a0f048d4ae7a0e2ec4f9bf9,1111111111110
\x0155f04e3223ec14538bf57199458c2ff8fc70ec27313202cfaf5d7354d14679,11100000
\x01564861b7190a2b79be28ff14bf1a97987242c5f3489c4f6dbc6bd503fceaf9,1111111111110
\x015678f295f5f1654d8a2f5e0e3865fede41390179ebf7b6519bf351a4103835,10000000000
\x01567df8a4d30ee9ba9e487a50cfa1b6946e5c7f887d127297f85a9a01fca315,1100
\x0156adbd079e04ecbcad685736aedbfc26b85c633a2047d4051652e6081d79b0,1110111111110
\x0156bb2c7227871482e2a66d02d4b08ef3d7396eaeb5b3570be040b9f64272d1,1110
\x0156edda9b27472744b41a860f6d1faf1b3cf892741dd20e7f7f4f61a4d27e50,11111111110
\x015703e74934ed49637bcf3493bc6f01582a1da46813ee5c28aff952a9293bed,100
\x01577ce944aaff18e956330825f05137af16cc61ca57cdfef559c6c2761ff58e,1111111111110
\x0157b86e4d06eabec10342c3ac2d58b32c602c88d16df96cd55617b4e96419a1,1111111101000
\x0157ea846912e674fcd4194922873189ed152aaa6f37b8ffe2443717063d3541,10000000000
\x0158349bc9027629a7ed56c5a73a4cba5b8d0d742d9a1a9bfe4a3cc9dfda48e1,111110
\x015869258c7979877ec34d7da1789bab73a787304db10748cc0d7b8fe72eb2aa,1111111111110
\x01589fd07216f195a19d8b365512a44709a88efa86939fdfa755660b0c4000e3,1111110
\x01593248142a4ea236bed66358afc0004903a306e7e2af85c343f7928eba69cf,1111111111110
\x0159c91254fe6aa7213e7d55606571c2867e056382945e996a118af16a8f6864,11110
\x0159d92c2d9ba4f6192a96e8d4c21439ed495849d8bd8fec3cf465134f79cc88,111111111110
\x015a76569a34f2e5a981b483fc5c943c1e8361508b8285de3d1fccbf22e07579,100000000
\x015ad1907fa51d15144a50e1bdc7df7ca7c556a9ac4ccf6d0bf548f8b304f806,110100
\x015b44914727f79d85836c824010e93930e289352a78b2013de35abf76739900,111110001110
\x015b498dd9981002957c56d36da55842399719b2c9137958c261001625340d75,1111011111110
\x015b73fbd2e6f27e80c6ea52aac6cbff4ea786b44d339ce27550569c24c0f2dc,100000
\x015bec45e434e9fc5c8b90d914fcbff76981ae27b511a01810b1db3dc7826acc,111111111110
\x015c79396b12ba11d55306f44c37890e1f90ec606d76177fb11d261c451558fe,1110
\x015c8161beda1b0af8741b51828a0bc93141de833dcf57ebf61ee2c0b202894e,1111111100
\x015cd6f9e9b235cd819b6ced5dee3b8cba15137cad65a0858c1666f1d98914d1,1000
\x015d8cd044eaab753a01e9f79168a07f31fa6b92552fbb606046f7d798742ef0,1111111010000
\x015d910d8cde44afbd8e87d7e562e0c8d3471b99ca515129286df850646f15d9,110
\x015d9582a1be3d2baab2256ca0efa4bd7b3aa1a10399c95297452070643e8210,1111100000000
\x015d9c5203178f7537d3ab6990d7ead3d60459f44b36d2bf412e8f09ae846623,111111100100
\x015dc1c735cb29f1db8304e3748d59c6e4bb5724180398e69823f26d01483e10,1000
\x015e037fd4c3b81e444de3ad8689b1a2f8f06ae056cacd5f3c19ae2b2298f931,100010
\x015e1bca2c18adcae419fdbc7f81a82bf4ec190544f88315a69e0dce60b6bbbb,1000000000
\x015e66db48202f2e7121646949b1c3df9dc078faed34210194dee49d33eac9f6,1111111111110
\x015e7c87060a05d2953f6e66f0c61031353f9d68f2515aeba3716d5601b13054,10000000010
\x015e83ae3aaf93205454bfcce6c76ca83ce749b4c9be48e7cf079aeff87ca5e0,1111111111110
\x015e8f0f29d01ebd89726e72fa958b60941f96812e3f732ebf30042beebcbe47,1111111111110
\x015ec825ceafab21bd1de88012f9d62c76313a59d7e64bfb5ccfe5ad36428400,111111111110
\x015ee0c72d386dcda850bf5e46a7276ce289b2f6d328be56c601677a61465a15,1110110000000
\x015ef87ed5f88940f55764cdaf453270df495c54e9f19d5c545c089cfac308bd,10000000
\x015f05cf9476d69861803586b0f86ee6550978baf1d2df6d2ecf5cecf77fa7d8,1110000000000
\x015f0df9b6825e59cadc4d0c0db311b867f358d5be8946efbe7940281fe7de7b,10001000000
\x015f2ae78b369e1a427e34310b80b74d44fb7b7e8456795dede9634380668ec6,110000000000
\x015f3bfbab1cacf7da01de47c8b483ebd73ecda45dbbe7f80b4bd0a3918e1bfc,111111111110
\x015f46e8d981538b22e6776d15c48ab7318a919a7a2a78a10caf1483bad39ae4,1111111111110
\x015f514b9e1ad63e6a30f759bbbe5bca36b79d0554d9f310b166a4d0ef394d89,101000011010
\x015f59ccde24cc21a79d5ff4d12f45c3770f7087c8adf2bfed122acf52dfc3d6,1111100
\x015f6b89f6a70485b5fdfb1ec41f289dab23d67997adec7847659d7e50c9728c,10000000000
\x015fb10bda4dc27b356b02a4b903bae76dd070966f4555aa143a327488617d8c,10
\x015fb9c63a6415b4a6c63b959b7e4380cf8c9047e108580b5666d177f2e54821,1111111111110
\x0160167c06aeb29f40e2db65275befff9f2fe92e3d19e58c790fb7cd5657103e,110010000000
\x01605910d2d257a6071d7b3d7bc2a4d32e76c3fbc3d9c8c3b643be5441f1e501,10000000000
\x01608d672d6bf700282e770bdc8c7779081b6a8093069f0c3f1d4791033a39e8,10000000000
\x0160bd4af0fcbc1dca61969d7d340e6ef2bdbff749f717b1bc098b6b131eed5b,111100100100
\x0160fa4d4014f45433fcbddfdb833ded44c006ea7adb19f5163ccc066e856f79,1111111111110
\x016129b869f47d74e75041c57458fdc4ddfddc28040fe7f9867b3dfd76938f37,1111111111110
\x01615a1aa3cd9474f132a906848739a255af3f776f76c75b75de9dd53be11d06,110
\x01627421016222331836907ab13355acc109efaf6bb16e8227b8f3406785eca6,1111111110010
\x01629d3fd1b3a89e9fc00a0f47054d9725a887a79bdd59d9555a7249598b5d6d,11110101100
\x0162e3d439105d9a60d2157d59bf60faf1e8b6a0f208d38151874a6815acdea6,111111111110
\x0163111c103d6c8f06a71e21c0ec0de8cca8c9efca66f4ffc9e4b5c11400c4c6,1111111111110
\x01635a621207dae7fe0c1d1fad69cc7923b905889ea4c5f6aae9c27a22082622,111111110
\x0163630c27a83969cd987c4d9676f9036916ae7980334c3861c8969d70a2d5b9,110000111110
\x016394cce6c546014019d7cc48fd0eb6f98c47c0c7d274374858b8a3048c2290,1111111111110
\x01639cdfe87237c70a2dd061281df7f2727a7b353ccd3fe3d166854a1b6b889d,1111111111110
\x0163e7db93cab4c2e0e19ffcf43f19cbb2600758f13a90e7c231149dad2ad72d,1111111110
\x01641e7df342c830636d80f59cb1698f6400a44c695cd0fdefd39ebbfeef80b8,1000000000000
\x016437abd17f5f4344a17fbf8da623ca481f15658f80c0278e31124ebb9c67bf,1000000000
\x01652851546bea2572297b7983f1cdbe54811a48a55058aed40ed5862927a85c,10010
\x016542211216847ceb6a73c2c9eda6f006294f5b3b3539f16cc50bf3a23a7baa,111100111110
\x01655e5bb5af2f7e578294a220de9b9d7a4fe43874763c26f57b54ea5b311c65,1110101110
\x016593150d211eaffa9e996654c0f5cc0546ceef3eb8fdb6433e7ff8d8237c8e,1111111111000
\x0165bee2693a0adf76f611921c3bb6135901c364b30938d50ad114bda93ad860,110000000000
\x01660d62377878c2a8704aa1f93833c47be9e9ea7b0295e5d037925b95b6eddf,111000000010
\x01663c3fb58655d35fc0ea715ee90827e54f45be816d19199464cbdcef86dccc,1111111111110
\x016645503c52cd728dadb1f968d3a060472a8090fad29643b9de02f8cb82f99d,1001100000010
\x01665924ace64af70bd938c42d99ba1d0732a98c455608f49bca419da443f979,1111111111100
\x016697dba070fff5985f9ac9b5796372e02f3a0e6e8fe08352db0356fcf34e01,1111111111110
\x0166cd43d69377e5a128ca3ec90751555468b09fcbb1348d9e111907b7ca2a5c,111110011110
\x0166df2e6dc1717cbff5ca51cde77039680c95dfb9084b1082afc38b7016f0dd,111111111110
\x016722b43abe7d04481717ff6d06da2efd4e95feac0770446cfb59300003c73a,1111111111110
\x016757ca10b0072b400642f74f515727a1e1b52851d0cda709c9e78041f678cf,1010
\x0167741f956078e00fdaa57a8a37d96a2d6df83a55f52efc3a3300c3c18da163,1100
\x0167b617f36b5bb799284440d7ea87d57c8fb66f45674f84af5945bc2d340028,1111111110
\x016889cee8af301944f10e393261930c7f4cef1814a26b9577e1c6f7e8e7b6a8,1111111111110
\x01691e1036ee00303abea81552cf86bc2fcff64b06da7d6c4fe82453616fcd4f,10000000
\x01694c78e224cbf3f8c6fa9fd73687841d0753346f9b154784da192f43105c0f,110000000000
\x016961ded8c7a2c86d91648456c13f573279aa8d7c71d450fb6a9dabd7f1da16,1111000
\x01697572a28817c914596cde70fe794981281169092ea970b3ba47eaf547eafc,1111111111110
\x0169bc1f67787dc257276b114f7da71c295760302d916589a084283e37ded4b8,111111111110
\x0169de89a6273d153c0d4414327090a04512349d9136977b2193950ea6619be3,1111111111110
\x0169e1dc7de769f4ec8eb734cfc21ce08e63f3ba20ec63d87d0de1971d4a46fb,1111111111110
\x016a048d3f72db0a0deb0cf7efef8fa5ef2d4e951eb61daf6c2918d4f4cbfa2f,11111110
\x016a168b685f466251062c7ea3e0bf4bde06f8d1561ce93ac1bfba22c0b6d3bd,1111111111110
\x016a444ce85f123159ed1692d6656240480847ff9cceba73a2281fa427c76990,1000
\x016a4e74653bfc236af0e7bbb143d78756d6df3662dd8f5ec48855e66adb1d0b,1100000000
\x016aac42724291b42d59829bce82a5c31ed240a650416dfdc7dff3e837e08bc7,1111111111110
\x016b090b9bd4a3af119156bb4717700626843f35bc22a81901fbd4577793479d,1110
\x016c49b2213a8c9df4691c88f7c3efaae89a286035ab2fa931278e58e77c2fb7,11000000
\x016c8983aa7f793bfc839d4595796d9fb5a6644e5a8e7801dbac348299b06664,1010000
\x016c9e7baf1b7eae4d26abefc4eebef5efddec71019f8cf7bdbe516462adafa2,111111111110
\x016ca19cd5ff84b9fda9aa94fd4d6b4b2aa39d500e1d3f82711682f3c90b13df,1100000
\x016cc0ccbce8be378c80cce66e79befef30c6f0990042224a87d0f37532edddc,1111111111110
\x016ccf9a1c45092085f4761dac90fe8b350c66054c3ed89a6477a7b9040f6af4,11000
\x016d1ffd64f9a9c01e3fcb64d92839abf61ba383e0effd7f2af2044479ab2d7a,1000000
\x016d72a362b3c1c072036e2760ebcf32a8ecab307ec7ba9ac4c74c5a7514009a,10000
\x016d73cb24c7d2e07876f8e15cf0d3e73277449f0dbbc0117203c0af20dde77e,1111111111110
\x016ddc5c2793e07002e0c18dbf53dca4bcfbd40999a1b2ff762b82e56ffa5e21,1000000
\x016e0275fdb6d1c477deaf7e6e280bb3865d40634ea08aec0e2f625de6250df7,100000000
\x016e03a7e48226e5439ae9499f03c630e6820148bd4649f6e3c43e473c1d6b78,100000000000
\x016e40a640cb7e7e3c05118eea7877f7267eba9d07c409bea34a360f304a0aa8,110010000000
\x016e7c3b4555c6c2015ede8b065b004c69ac47ee87b4d51bb7f3c1865cbe9a99,1111111111110
\x016f1877125b0ddd2943a8773a6feebee782afcb5c82e45ba8772324b597d72b,10111110
\x016f81a3803eecf14a501f1a0720a4b7f6ab36bf48b55cbbb22cf045a863de3d,11111111110
\x016fab3bca0180d7dfeb51d8d8474e5593a1bbc12c2b01ba18a698016dff42d0,100
\x01702e92108698f74df1ec2fc993f0a5d8f664d50219af4db5749788b1e3e013,110000010000
\x017064f6cf4a5fb3953e761624f6a359f132e8608e1d464969419bef4751bf4f,1101110001110
\x0170b7382f126a0c6ce470b0bd6bdab27bcbbba12d953df81d38d323d1417f80,1111111100000
\x017124787cd1947c4a3e3e244b81c144f5f697877f079d93c6ce81a11b788877,100
\x017136d4f6cbd7bf2eb61ca2276c7c3df4e07375b8da996789e401c3e3513ee8,1111111111110
\x017157c685630280c2f1df08a3f3a61b681bc6f32d80186de3ac786632af7b3b,1111111110
\x0171bd3fcc9bd99f99e693d2655d2100d93575c20031d20308e668939ec37fc3,11110000000
\x0171f50c6a539b747d39f2708056a80621269adec0f8c6a65e1b96d0c72b1003,1111111110
\x0172b17c13baa3353f73be0e1d979748ddf19a99f6d8b89fad201a55007747a6,10010011000
\x0172f8c380dc6e22d6e48c0c054ebdf4cdaa0577388e4ff285840861f501e6eb,1111111111110
\x01730547c44d510c0f1a2dc76cce92262fa0a38934bc17d54008360d74cbc38f,1111111111110
\x01736b76e8c26c72a6dac5e229a1bd1037a20c350733a200703d040f1fb91a29,11111111110
\x017390b611cf85258f88274283c09872098efd4d0a9535a9d7e79708cd4634c3,100000
\x0173a40845686ce4bdc94efed9c8172786ff9085f37be6d3aa1053d854fd763f,111111111110
\x01742686967ced8325d848dd5bb821f29ae3280c081b8dc46108399f1a6b0fd8,1111000000000
\x01746663e3d4043664a0c0150f5069a564cc0fdcb8c43daf3db03cbdbacba440,110
\x01746d209cc9bbc76768afba94f2fdc668b58b61069024b8291f95fd80b021b9,1100000
\x017472f680a9972b705868ed2b4ea8992502e97492e6400ba22eb040ea7f359f,1110111100000
\x017486923b36cd4a88a7b60070f6f9d2b788326c47985c4a8f94d24351938058,1111111111110
\x01758c37ef287d5b8e6595cfdeefe23aaeed7c401f4eeea156f1da7f2e4c37eb,1111111111110
\x017620a868a4205fe4570f340f14849e878c027c92cd8cdfbc811b42b7ce895f,100
\x017632a87b01625c5b8bc1cce2bf5ede77305c362af99b4ee6067e70a8f1ad2d,11110000000
\x017647c21aa420adb0be2ba83953e2c9cde6e648abe9ba7ddea93bfd57180240,1111111111110
\x0176504a92387ee4025c9253f46e8f5da07cc4a405f2feba048fa484ea4a0c63,1101111111110
\x017685be34fc31f8b1c414b894d774dad2419e4caa1d5aa46f29b18272dbbe4f,111111111110
\x0176a62275e5ada5172f30886bc083526a53d20b77eca91aa6debb80339db39f,100000000000
\x0176a99248aa59939c74ef488a1381ac39992b38827769f5f4e23985a3e7eb30,1111111111110
\x0176b8119778326ad49a6fc60f07fcb885cd93f3eecde2b9fd75a872a0974d8d,11111111110
\x0176c3049e247ffd3bfea80347767300b705194becd1a01daef04d0ac139b874,101110
\x0176e5cb8968bd7dc2ace096160d965358ca0c2cf73977afef1ade92436fe61f,10000000
